5842041f4e65fad6a7708826,33.6569755559894,-118.007568866014,56th St.,Spot,56th St.,Orange County,6:30,5,1,20,19.0
5842041f4e65fad6a7708826,33.6570112774498,-118.007611781359,56th St.,Spot,56th St.,Orange County,6:30,5,1,20,1.0
5842041f4e65fad6a7708826,33.6570469988954,-118.007676154375,56th St.,Spot,56th St.,Orange County,6:30,4,1,20,14.0
5842041f4e65fad6a7708826,33.6570827203262,-118.007719069719,56th St.,Spot,56th St.,Orange County,6:30,4,0,20,6.0
5842041f4e65fad6a7708826,33.6571363024446,-118.007804900408,56th St.,Spot,56th St.,Orange County,6:30,4,4,20,13.0
5842041f4e65fad6a7708826,33.657225605901,-118.007869273424,56th St.,Spot,56th St.,Orange County,6:30,5,4,20,10.0
5842041f4e65fad6a7708826,33.6572970485994,-118.007912188768,56th St.,Spot,56th St.,Orange County,6:30,2,1,20,15.0
5842041f4e65fad6a7708826,33.6573149092648,-118.00793364644,56th St.,Spot,56th St.,Orange County,6:30,1,4,20,10.0
5842041f4e65fad6a7708826,33.6573149092648,-118.007912188768,56th St.,Spot,56th St.,Orange County,6:30,2,3,20,8.0
5842041f4e65fad6a7708826,33.6572970485994,-118.007890731096,56th St.,Spot,56th St.,Orange County,6:30,0,0,20,15.0
5842041f4e65fad6a7708826,33.6572434665812,-118.00782635808,56th St.,Spot,56th St.,Orange County,6:30,0,2,20,6.0
5842041f4e65fad6a7708826,33.6571720238382,-118.007719069719,56th St.,Spot,56th St.,Orange County,6:30,5,2,20,18.0
5842041f4e65fad6a7708826,33.6571184417421,-118.007590323687,56th St.,Spot,56th St.,Orange County,6:30,0,4,20,4.0
5842041f4e65fad6a7708826,33.6570648596127,-118.007504492998,56th St.,Spot,56th St.,Orange County,6:30,5,2,20,8.0
5842041f4e65fad6a7708826,33.6570112774498,-118.007440119982,56th St.,Spot,56th St.,Orange County,6:30,2,0,20,7.0
5842041f4e65fad6a7708826,33.6569755559894,-118.007397204638,56th St.,Spot,56th St.,Orange County,6:30,4,2,20,16.0
5842041f4e65fad6a7708826,33.6569576952536,-118.007354289293,56th St.,Spot,56th St.,Orange County,6:30,3,4,20,17.0
5842041f4e65fad6a7708826,33.656921973771,-118.007332831621,56th St.,Spot,56th St.,Orange County,6:30,0,2,20,10.0
5842041f4e65fad6a7708826,33.6568862522735,-118.007247000933,56th St.,Spot,56th St.,Orange County,6:30,5,2,20,7.0
5842041f4e65fad6a7708826,33.6568326699994,-118.007182627916,56th St.,Spot,56th St.,Orange County,6:30,2,3,20,0.0
5842041f4e65fad6a7708826,33.656779087692,-118.007075339556,56th St.,Spot,56th St.,Orange County,6:30,3,5,20,6.0
5842041f4e65fad6a7708826,33.6567076445635,-118.006989508867,56th St.,Spot,56th St.,Orange County,6:30,0,4,20,19.0
5842041f4e65fad6a7708826,33.6566897837722,-118.006946593523,56th St.,Spot,56th St.,Orange County,6:30,2,0,20,12.0
5842041f4e65fad6a7708826,33.6566183405696,-118.00681784749,56th St.,Spot,56th St.,Orange County,6:30,1,5,20,0.0
5842041f4e65fad6a7708826,33.6565647581287,-118.006732016802,56th St.,Spot,56th St.,Orange County,6:30,1,4,20,15.0
5842041f4e65fad6a7708826,33.6564575931468,-118.006560355425,56th St.,Spot,56th St.,Orange County,6:30,3,4,20,12.0
5842041f4e65fad6a7708826,33.6562789845472,-118.006281405687,56th St.,Spot,56th St.,Orange County,6:30,0,0,20,10.0
5842041f4e65fad6a7708826,33.6562075410035,-118.006152659655,56th St.,Spot,56th St.,Orange County,6:30,3,3,20,14.0
5842041f4e65fad6a7708826,33.6561360974006,-118.006066828966,56th St.,Spot,56th St.,Orange County,6:30,2,5,20,9.0
5842041f4e65fad6a7708826,33.6561003755768,-118.006023913622,56th St.,Spot,56th St.,Orange County,6:30,3,4,20,1.0
5842041f4e65fad6a7708826,33.6560467928134,-118.005938082933,56th St.,Spot,56th St.,Orange County,6:30,0,5,20,15.0
5842041f4e65fad6a7708826,33.6559039052813,-118.005723506212,56th St.,Spot,56th St.,Orange County,6:30,4,0,20,10.0
5842041f4e65fad6a7708826,33.6558681833612,-118.005659133196,56th St.,Spot,56th St.,Orange County,6:30,0,2,20,11.0
5842041f4e65fad6a7708826,33.6558324614263,-118.005637675524,56th St.,Spot,56th St.,Orange County,6:30,1,4,20,18.0
5842041f4e65fad6a7708826,33.6557967394765,-118.005573302507,56th St.,Spot,56th St.,Orange County,6:30,4,2,20,13.0
5842041f4e65fad6a7708826,33.6557967394765,-118.005551844835,56th St.,Spot,56th St.,Orange County,6:30,1,3,20,6.0
5842041f4e65fad6a7708826,33.6557074345372,-118.005466014147,56th St.,Spot,56th St.,Orange County,6:30,2,2,20,2.0
5842041f4e65fad6a7708826,33.6556538515291,-118.005423098803,56th St.,Spot,56th St.,Orange County,6:30,4,0,20,9.0
5842041f4e65fad6a7708826,33.6555466854129,-118.005358725786,56th St.,Spot,56th St.,Orange County,6:30,2,5,20,6.0
5842041f4e65fad6a7708826,33.6554931023047,-118.005315810442,56th St.,Spot,56th St.,Orange County,6:30,1,4,20,8.0
5842041f4e65fad6a7708826,33.6554395191632,-118.00529435277,56th St.,Spot,56th St.,Orange County,6:30,4,4,20,9.0
5842041f4e65fad6a7708826,33.6553859359883,-118.005272895098,56th St.,Spot,56th St.,Orange County,6:30,1,5,20,15.0
5842041f4e65fad6a7708826,33.6553502138532,-118.005272895098,56th St.,Spot,56th St.,Orange County,6:30,4,4,20,4.0
5842041f4e65fad6a7708826,33.6553144917033,-118.005251437426,56th St.,Spot,56th St.,Orange County,6:30,3,5,20,2.0
5842041f4e65fad6a7708826,33.6552787695385,-118.005251437426,56th St.,Spot,56th St.,Orange County,6:30,1,1,20,12.0
5842041f4e65fad6a7708826,33.6552251862635,-118.005251437426,56th St.,Spot,56th St.,Orange County,6:30,4,4,20,2.0
5842041f4e65fad6a7708826,33.6551894640617,-118.005251437426,56th St.,Spot,56th St.,Orange County,6:30,5,3,20,9.0
5842041f4e65fad6a7708826,33.6551180196135,-118.005251437426,56th St.,Spot,56th St.,Orange County,6:30,5,3,20,17.0
5842041f4e65fad6a7708826,33.6550822973671,-118.005229979753,56th St.,Spot,56th St.,Orange County,6:30,4,4,20,12.0
5842041f4e65fad6a7708826,33.6549751305392,-118.005208522081,56th St.,Spot,56th St.,Orange County,6:30,0,2,20,13.0
5842041f4e65fad6a7708826,33.6549394082335,-118.005208522081,56th St.,Spot,56th St.,Orange County,6:30,4,3,20,17.0
5842041f4e65fad6a7708826,33.6548858247472,-118.005187064409,56th St.,Spot,56th St.,Orange County,6:30,4,0,20,2.0
5842041f4e65fad6a7708826,33.6548322412276,-118.005144149065,56th St.,Spot,56th St.,Orange County,6:30,2,0,20,8.0
5842041f4e65fad6a7708826,33.6547607964829,-118.005079776049,56th St.,Spot,56th St.,Orange County,6:30,4,2,20,6.0
5842041f4e65fad6a7708826,33.6547072128854,-118.005079776049,56th St.,Spot,56th St.,Orange County,6:30,4,4,20,2.0
5842041f4e65fad6a7708826,33.6546536292545,-118.005015403032,56th St.,Spot,56th St.,Orange County,6:30,2,3,20,6.0
5842041f4e65fad6a7708826,33.6546357680368,-118.005015403032,56th St.,Spot,56th St.,Orange County,6:30,3,0,20,18.0
5842041f4e65fad6a7708826,33.6545821843615,-118.004908114672,56th St.,Spot,56th St.,Orange County,6:30,0,4,20,9.0
5842041f4e65fad6a7708826,33.654564323129,-118.004800826311,56th St.,Spot,56th St.,Orange County,6:30,5,1,20,4.0
5842041f4e65fad6a7708826,33.6545464618927,-118.004736453295,56th St.,Spot,56th St.,Orange County,6:30,4,3,20,9.0
5842041f4e65fad6a7708826,33.6545464618927,-118.004672080278,56th St.,Spot,56th St.,Orange County,6:30,3,1,20,16.0
5842041f4e65fad6a7708826,33.6545286006528,-118.004629164934,56th St.,Spot,56th St.,Orange County,6:30,2,4,20,4.0
5842041f4e65fad6a7708826,33.6545286006528,-118.004543334246,56th St.,Spot,56th St.,Orange County,6:30,3,4,20,8.0
5842041f4e65fad6a7708826,33.6545286006528,-118.004436045885,56th St.,Spot,56th St.,Orange County,6:30,4,5,20,18.0
5842041f4e65fad6a7708826,33.6545107394092,-118.004307299852,56th St.,Spot,56th St.,Orange County,6:30,0,1,20,7.0
5842041f4e65fad6a7708826,33.6545107394092,-118.004242926836,56th St.,Spot,56th St.,Orange County,6:30,4,3,20,1.0
5842041f4e65fad6a7708826,33.6544928781618,-118.004135638475,56th St.,Spot,56th St.,Orange County,6:30,2,5,20,10.0
5842041f4e65fad6a7708826,33.654457155656,-118.004028350115,56th St.,Spot,56th St.,Orange County,6:30,3,5,20,14.0
5842041f4e65fad6a7708826,33.6544214331353,-118.003921061754,56th St.,Spot,56th St.,Orange County,6:30,3,2,20,5.0
5842041f4e65fad6a7708826,33.6543857105998,-118.003813773394,56th St.,Spot,56th St.,Orange County,6:30,0,0,20,3.0
5842041f4e65fad6a7708826,33.6543142654844,-118.003685027361,56th St.,Spot,56th St.,Orange County,6:30,5,4,20,9.0
5842041f4e65fad6a7708826,33.6542428203096,-118.003513365984,56th St.,Spot,56th St.,Orange County,6:30,4,2,20,4.0
5842041f4e65fad6a7708826,33.6541713750755,-118.003363162279,56th St.,Spot,56th St.,Orange County,6:30,2,0,20,12.0
5842041f4e65fad6a7708826,33.6540820684495,-118.00317004323,56th St.,Spot,56th St.,Orange County,6:30,2,3,20,19.0
5842041f4e65fad6a7708826,33.6540463457732,-118.003105670214,56th St.,Spot,56th St.,Orange County,6:30,3,4,20,17.0
5842041f4e65fad6a7708826,33.654010623082,-118.003105670214,56th St.,Spot,56th St.,Orange County,6:30,5,4,20,9.0
5842041f4e65fad6a7708826,33.6539391776552,-118.003062754869,56th St.,Spot,56th St.,Orange County,6:30,2,5,20,2.0
5842041f4e65fad6a7708826,33.653867732169,-118.003041297197,56th St.,Spot,56th St.,Orange County,6:30,4,4,20,7.0
5842041f4e65fad6a7708826,33.6537784252279,-118.003041297197,56th St.,Spot,56th St.,Orange County,6:30,0,3,20,18.0
5842041f4e65fad6a7708826,33.6536533953547,-118.003041297197,56th St.,Spot,56th St.,Orange County,6:30,1,5,20,12.0
5842041f4e65fad6a7708826,33.6535462267474,-118.003019839525,56th St.,Spot,56th St.,Orange County,6:30,0,1,20,18.0
5842041f4e65fad6a7708826,33.6534390580066,-118.003019839525,56th St.,Spot,56th St.,Orange County,6:30,3,4,20,14.0
5842041f4e65fad6a7708826,33.6533497506206,-118.002976924181,56th St.,Spot,56th St.,Orange County,6:30,3,5,20,2.0
5842041f4e65fad6a7708826,33.653260443142,-118.002912551165,56th St.,Spot,56th St.,Orange County,6:30,3,3,20,12.0
5842041f4e65fad6a7708826,33.6531711355707,-118.00286963582,56th St.,Spot,56th St.,Orange County,6:30,5,2,20,13.0
5842041f4e65fad6a7708826,33.6530639663629,-118.002783805132,56th St.,Spot,56th St.,Orange County,6:30,1,0,20,14.0
5842041f4e65fad6a7708826,33.6529746585877,-118.002697974443,56th St.,Spot,56th St.,Orange County,6:30,4,0,20,19.0
5842041f4e65fad6a7708826,33.6528853507199,-118.002569228411,56th St.,Spot,56th St.,Orange County,6:30,5,3,20,10.0
5842041f4e65fad6a7708826,33.6528139043589,-118.002440482378,56th St.,Spot,56th St.,Orange County,6:30,1,2,20,5.0
5842041f4e65fad6a7708826,33.6527603195492,-118.002268821001,56th St.,Spot,56th St.,Orange County,6:30,2,0,20,1.0
5842041f4e65fad6a7708826,33.6526888730844,-118.002011328936,56th St.,Spot,56th St.,Orange County,6:30,5,2,20,13.0
5842041f4e65fad6a7708826,33.6526174265603,-118.001775294542,56th St.,Spot,56th St.,Orange County,6:30,3,2,20,15.0
5842041f4e65fad6a7708826,33.6525638416283,-118.001668006182,56th St.,Spot,56th St.,Orange County,6:30,1,1,20,14.0
5842041f4e65fad6a7708826,33.6525459799769,-118.001603633165,56th St.,Spot,56th St.,Orange County,6:30,0,5,20,8.0
5842041f4e65fad6a7708826,33.6525281183218,-118.001560717821,56th St.,Spot,56th St.,Orange County,6:30,3,5,20,17.0
5842041f4e65fad6a7708826,33.6524923950004,-118.001539260149,56th St.,Spot,56th St.,Orange County,6:30,0,3,20,6.0
5842041f4e65fad6a7708826,33.6523495015667,-118.001410514116,56th St.,Spot,56th St.,Orange County,6:30,3,3,20,14.0
5842041f4e65fad6a7708826,33.6521351609713,-118.001174479723,56th St.,Spot,56th St.,Orange County,6:30,3,5,20,5.0
5842041f4e65fad6a7708826,33.6519565434007,-118.000916987658,56th St.,Spot,56th St.,Orange County,6:30,1,4,20,3.0
5842041f4e65fad6a7708826,33.6518672344764,-118.000831156969,56th St.,Spot,56th St.,Orange County,6:30,4,1,20,17.0
5842041f4e65fad6a7708826,33.6517422018267,-118.000702410936,56th St.,Spot,56th St.,Orange County,6:30,0,5,20,19.0
5842041f4e65fad6a7708826,33.6516707545167,-118.00063803792,56th St.,Spot,56th St.,Orange County,6:30,4,0,20,16.0
5842041f4e65fad6a7708826,33.6515993071474,-118.000530749559,56th St.,Spot,56th St.,Orange County,6:30,2,1,20,15.0
5842041f4e65fad6a7708826,33.6514921359823,-118.000359088182,56th St.,Spot,56th St.,Orange County,6:30,1,2,20,2.0
5842041f4e65fad6a7708826,33.651456412231,-118.000294715166,56th St.,Spot,56th St.,Orange County,6:30,2,2,20,5.0
5842041f4e65fad6a7708826,33.6514028265761,-118.000144511461,56th St.,Spot,56th St.,Orange County,6:30,5,3,20,10.0
5842041f4e65fad6a7708826,33.6513313789844,-117.999972850084,56th St.,Spot,56th St.,Orange County,6:30,5,5,20,6.0
5842041f4e65fad6a7708826,33.6512777932517,-117.999822646379,56th St.,Spot,56th St.,Orange County,6:30,2,0,20,10.0
5842041f4e65fad6a7708826,33.6512242074857,-117.999693900347,56th St.,Spot,56th St.,Orange County,6:30,5,2,20,16.0
5842041f4e65fad6a7708826,33.6511527597457,-117.999307662249,56th St.,Spot,56th St.,Orange County,6:30,2,5,20,14.0
5842041f4e65fad6a7708826,33.6511170358535,-117.999093085527,56th St.,Spot,56th St.,Orange County,6:30,1,2,20,2.0
5842041f4e65fad6a7708826,33.6510634499874,-117.998899966478,56th St.,Spot,56th St.,Orange County,6:30,3,3,20,17.0
5842041f4e65fad6a7708826,33.650956278155,-117.998470813036,56th St.,Spot,56th St.,Orange County,6:30,3,2,20,14.0
5842041f4e65fad6a7708826,33.6509741401364,-117.998384982347,56th St.,Spot,56th St.,Orange County,6:30,3,0,20,3.0
5842041f4e65fad6a7708826,33.650992002114,-117.998213320971,56th St.,Spot,56th St.,Orange County,6:30,1,5,20,15.0
5842041f4e65fad6a7708826,33.6510634499874,-117.997955828905,56th St.,Spot,56th St.,Orange County,6:30,3,2,20,11.0
5842041f4e65fad6a7708826,33.6511884836231,-117.997633963823,56th St.,Spot,56th St.,Orange County,6:30,1,2,20,4.0
5842041f4e65fad6a7708826,33.6512420694114,-117.997333556414,56th St.,Spot,56th St.,Orange County,6:30,2,0,20,8.0
5842041f4e65fad6a7708826,33.6512599313334,-117.997204810381,56th St.,Spot,56th St.,Orange County,6:30,3,2,20,2.0
5842041f4e65fad6a7708826,33.6512599313334,-117.997118979692,56th St.,Spot,56th St.,Orange County,6:30,2,5,20,8.0
5842041f4e65fad6a7708826,33.6512599313334,-117.997033149004,56th St.,Spot,56th St.,Orange County,6:30,0,4,20,9.0
5842041f4e65fad6a7708826,33.6512420694114,-117.997011691332,56th St.,Spot,56th St.,Orange County,6:30,4,0,20,5.0
5842041f4e65fad6a7708826,33.6511884836231,-117.99699023366,56th St.,Spot,56th St.,Orange County,6:30,0,5,20,9.0
5842041f4e65fad6a7708826,33.6511170358535,-117.996925860643,56th St.,Spot,56th St.,Orange County,6:30,0,4,20,1.0
5842041f4e65fad6a7708826,33.6509205541813,-117.996840029955,56th St.,Spot,56th St.,Orange County,6:30,4,4,20,0.0
5842041f4e65fad6a7708826,33.650831244182,-117.996818572283,56th St.,Spot,56th St.,Orange County,6:30,3,1,20,5.0
5842041f4e65fad6a7708826,33.6507062100273,-117.996797114611,56th St.,Spot,56th St.,Orange County,6:30,5,3,20,13.0
5842041f4e65fad6a7708826,33.6506347618573,-117.996797114611,56th St.,Spot,56th St.,Orange County,6:30,4,5,20,2.0
5842041f4e65fad6a7708826,33.6505275894912,-117.996818572283,56th St.,Spot,56th St.,Orange County,6:30,5,0,20,10.0
5842041f4e65fad6a7708826,33.6504204169916,-117.996818572283,56th St.,Spot,56th St.,Orange County,6:30,2,2,20,19.0
5842041f4e65fad6a7708826,33.6502417958624,-117.996818572283,56th St.,Spot,56th St.,Orange County,6:30,0,5,20,15.0
5842041f4e65fad6a7708826,33.6501882094514,-117.996840029955,56th St.,Spot,56th St.,Orange County,6:30,2,2,20,12.0
5842041f4e65fad6a7708826,33.6500988986922,-117.996861487627,56th St.,Spot,56th St.,Orange County,6:30,4,1,20,15.0
5842041f4e65fad6a7708826,33.6500095878404,-117.996861487627,56th St.,Spot,56th St.,Orange County,6:30,3,2,20,12.0
5842041f4e65fad6a7708826,33.6499381390921,-117.996861487627,56th St.,Spot,56th St.,Orange County,6:30,4,4,20,10.0
5842041f4e65fad6a7708826,33.6498845524921,-117.996882945299,56th St.,Spot,56th St.,Orange County,6:30,4,5,20,14.0
5842041f4e65fad6a7708826,33.6498131036401,-117.996882945299,56th St.,Spot,56th St.,Orange County,6:30,5,3,20,5.0
5842041f4e65fad6a7708826,33.6497059302509,-117.996882945299,56th St.,Spot,56th St.,Orange County,6:30,4,3,20,9.0
5842041f4e65fad6a7708826,33.649527307639,-117.996925860643,56th St.,Spot,56th St.,Orange County,6:30,5,3,20,17.0
5842041f4e65fad6a7708826,33.6494737207831,-117.996947318316,56th St.,Spot,56th St.,Orange County,6:30,3,5,20,0.0
5842041f4e65fad6a7708826,33.649437996194,-117.996947318316,56th St.,Spot,56th St.,Orange County,6:30,1,0,20,2.0
5842041f4e65fad6a7708826,33.6494201338939,-117.996968775988,56th St.,Spot,56th St.,Orange County,6:30,2,1,20,4.0
5842041f4e65fad6a7708826,33.6492950976894,-117.996561080217,56th St.,Spot,56th St.,Orange County,6:30,4,4,20,4.0
5842041f4e65fad6a7708826,33.6492057860035,-117.996174842119,56th St.,Spot,56th St.,Orange County,6:30,3,0,20,3.0
5842041f4e65fad6a7708826,33.6490986118581,-117.995810061693,56th St.,Spot,56th St.,Orange County,6:30,1,2,20,16.0
5842041f4e65fad6a7708826,33.6490271623537,-117.995638400316,56th St.,Spot,56th St.,Orange County,6:30,0,3,20,7.0
5842041f4e65fad6a7708826,33.6488485383333,-117.995316535234,56th St.,Spot,56th St.,Orange County,6:30,5,2,20,19.0
5842041f4e65fad6a7708826,33.6487413637431,-117.995101958513,56th St.,Spot,56th St.,Orange County,6:30,5,3,20,14.0
5842041f4e65fad6a7708826,33.6486520514826,-117.994973212481,56th St.,Spot,56th St.,Orange County,6:30,1,0,20,2.0
5842041f4e65fad6a7708826,33.6485984640819,-117.994908839464,56th St.,Spot,56th St.,Orange County,6:30,4,4,20,10.0
5842041f4e65fad6a7708826,33.6485091516732,-117.994780093431,56th St.,Spot,56th St.,Orange County,6:30,5,2,20,6.0
5842041f4e65fad6a7708826,33.6484019766605,-117.994608432055,56th St.,Spot,56th St.,Orange County,6:30,2,4,20,4.0
5842041f4e65fad6a7708826,33.6483126640479,-117.994522601366,56th St.,Spot,56th St.,Orange County,6:30,3,3,20,19.0
5842041f4e65fad6a7708826,33.6482233513427,-117.994436770678,56th St.,Spot,56th St.,Orange County,6:30,2,5,20,1.0
5842041f4e65fad6a7708826,33.6481340385448,-117.994350939989,56th St.,Spot,56th St.,Orange County,6:30,0,2,20,12.0
5842041f4e65fad6a7708826,33.648026863065,-117.994222193956,56th St.,Spot,56th St.,Orange County,6:30,0,5,20,15.0
5842041f4e65fad6a7708826,33.6478660995951,-117.994007617235,56th St.,Spot,56th St.,Orange County,6:30,5,0,20,16.0
5842041f4e65fad6a7708826,33.6478125117051,-117.993943244219,56th St.,Spot,56th St.,Orange County,6:30,1,1,20,5.0
5842041f4e65fad6a7708826,33.647705335825,-117.99375012517,56th St.,Spot,56th St.,Orange County,6:30,4,2,20,7.0
5842041f4e65fad6a7708826,33.6476160224896,-117.993621379137,56th St.,Spot,56th St.,Orange County,6:30,3,0,20,16.0
5842041f4e65fad6a7708826,33.6475802971295,-117.993578463793,56th St.,Spot,56th St.,Orange County,6:30,2,2,20,6.0
5842041f4e65fad6a7708826,33.6475802971295,-117.993557006121,56th St.,Spot,56th St.,Orange County,6:30,5,2,20,2.0
5842041f4e65fad6a7708826,33.654564323129,-118.004157096148,56th St.,Spot,56th St.,Orange County,6:30,3,1,20,9.0
5842041f4e65fad6a7708826,33.6545107394092,-118.004092723131,56th St.,Spot,56th St.,Orange County,6:30,3,0,20,6.0
5842041f4e65fad6a7708826,33.6544750169107,-118.004049807787,56th St.,Spot,56th St.,Orange County,6:30,0,2,20,12.0
5842041f4e65fad6a7708826,33.6544214331353,-118.003985434771,56th St.,Spot,56th St.,Orange County,6:30,2,1,20,17.0
5842041f4e65fad6a7708826,33.6543678493265,-118.003921061754,56th St.,Spot,56th St.,Orange County,6:30,1,3,20,14.0
5842041f4e65fad6a7708826,33.6543142654844,-118.003813773394,56th St.,Spot,56th St.,Orange County,6:30,2,2,20,13.0
5842041f4e65fad6a7708826,33.6542964041962,-118.003770858049,56th St.,Spot,56th St.,Orange County,6:30,0,3,20,0.0
5842041f4e65fad6a7708826,33.6542606816089,-118.003706485033,56th St.,Spot,56th St.,Orange County,6:30,0,3,20,0.0
5842041f4e65fad6a7708826,33.6542070977,-118.003620654345,56th St.,Spot,56th St.,Orange County,6:30,4,2,20,6.0
5842041f4e65fad6a7708826,33.6541535137577,-118.003556281328,56th St.,Spot,56th St.,Orange County,6:30,0,1,20,10.0
5842041f4e65fad6a7708826,33.6540999297822,-118.00347045064,56th St.,Spot,56th St.,Orange County,6:30,1,0,20,19.0
5842041f4e65fad6a7708826,33.6540820684495,-118.003448992968,56th St.,Spot,56th St.,Orange County,6:30,1,3,20,3.0
5842041f4e65fad6a7708826,33.6540463457732,-118.003427535296,56th St.,Spot,56th St.,Orange County,6:30,4,5,20,2.0
5842041f4e65fad6a7708826,33.6539391776552,-118.003298789263,56th St.,Spot,56th St.,Orange County,6:30,0,1,20,18.0
5842041f4e65fad6a7708826,33.6539034549195,-118.003255873919,56th St.,Spot,56th St.,Orange County,6:30,1,1,20,4.0
5842041f4e65fad6a7708826,33.653867732169,-118.003234416246,56th St.,Spot,56th St.,Orange County,6:30,4,4,20,9.0
5842041f4e65fad6a7708826,33.6538320094037,-118.003212958574,56th St.,Spot,56th St.,Orange County,6:30,2,2,20,8.0
5842041f4e65fad6a7708826,33.6537427024255,-118.003148585558,56th St.,Spot,56th St.,Orange County,6:30,4,5,20,4.0
